transaction_id,customer_id,transaction_date,products_in_order,total_transaction_cost
TXN000117,CUST012,2023-01-18,"[{'product_id': np.int64(78759), 'product_name': 'Kids Product 78759', 'quantity': 2, 'item_cost': np.float64(597.68), 'total_item_cost': np.float64(1195.36)}, {'product_id': np.int64(15867), 'product_name': 'Women Product 15867', 'quantity': 2, 'item_cost': np.float64(42.18), 'total_item_cost': np.float64(84.36)}, {'product_id': np.int64(15366), 'product_name': 'Decor Product 15366', 'quantity': 3, 'item_cost': np.float64(262.79), 'total_item_cost': np.float64(788.3700000000001)}, {'product_id': np.int64(50872), 'product_name': 'Kids Product 50872', 'quantity': 3, 'item_cost': np.float64(217.33), 'total_item_cost': np.float64(651.99)}, {'product_id': np.int64(36870), 'product_name': 'Furniture Product 36870', 'quantity': 5, 'item_cost': np.float64(460.28), 'total_item_cost': np.float64(2301.3999999999996)}, {'product_id': np.int64(30524), 'product_name': 'Laptops Product 30524', 'quantity': 4, 'item_cost': np.float64(58.81), 'total_item_cost': np.float64(235.24)}, {'product_id': np.int64(45667), 'product_name': 'Laptops Product 45667', 'quantity': 3, 'item_cost': np.float64(724.69), 'total_item_cost': np.float64(2174.07)}, {'product_id': np.int64(27231), 'product_name': 'Appliances Product 27231', 'quantity': 1, 'item_cost': np.float64(692.11), 'total_item_cost': np.float64(692.11)}, {'product_id': np.int64(34972), 'product_name': 'Kids Product 34972', 'quantity': 2, 'item_cost': np.float64(666.56), 'total_item_cost': np.float64(1333.12)}]",9456.019999999999
TXN000118,CUST012,2023-10-12,"[{'product_id': np.int64(61877), 'product_name': 'Furniture Product 61877', 'quantity': 5, 'item_cost': np.float64(863.72), 'total_item_cost': np.float64(4318.6)}, {'product_id': np.int64(1227), 'product_name': 'Men Product 1227', 'quantity': 5, 'item_cost': np.float64(473.54), 'total_item_cost': np.float64(2367.7000000000003)}]",6686.300000000001
TXN000119,CUST012,2022-11-22,"[{'product_id': np.int64(88194), 'product_name': 'Women Product 88194', 'quantity': 3, 'item_cost': np.float64(226.8), 'total_item_cost': np.float64(680.4000000000001)}, {'product_id': np.int64(2375), 'product_name': 'Decor Product 2375', 'quantity': 2, 'item_cost': np.float64(25.32), 'total_item_cost': np.float64(50.64)}, {'product_id': np.int64(66673), 'product_name': 'Laptops Product 66673', 'quantity': 3, 'item_cost': np.float64(932.65), 'total_item_cost': np.float64(2797.95)}, {'product_id': np.int64(20186), 'product_name': 'Laptops Product 20186', 'quantity': 4, 'item_cost': np.float64(10.18), 'total_item_cost': np.float64(40.72)}, {'product_id': np.int64(98326), 'product_name': 'Women Product 98326', 'quantity': 5, 'item_cost': np.float64(105.31), 'total_item_cost': np.float64(526.55)}, {'product_id': np.int64(97479), 'product_name': 'Men Product 97479', 'quantity': 5, 'item_cost': np.float64(225.63), 'total_item_cost': np.float64(1128.15)}, {'product_id': np.int64(62519), 'product_name': 'Appliances Product 62519', 'quantity': 5, 'item_cost': np.float64(75.11), 'total_item_cost': np.float64(375.55)}, {'product_id': np.int64(75533), 'product_name': 'Accessories Product 75533', 'quantity': 3, 'item_cost': np.float64(236.45), 'total_item_cost': np.float64(709.3499999999999)}, {'product_id': np.int64(1783), 'product_name': 'Furniture Product 1783', 'quantity': 3, 'item_cost': np.float64(339.96), 'total_item_cost': np.float64(1019.8799999999999)}, {'product_id': np.int64(99315), 'product_name': 'Kids Product 99315', 'quantity': 4, 'item_cost': np.float64(761.7), 'total_item_cost': np.float64(3046.8)}]",10375.99
TXN000120,CUST012,2023-10-28,"[{'product_id': np.int64(94137), 'product_name': 'Smartphones Product 94137', 'quantity': 4, 'item_cost': np.float64(923.08), 'total_item_cost': np.float64(3692.32)}]",3692.32
TXN000121,CUST012,2025-02-07,"[{'product_id': np.int64(81321), 'product_name': 'Men Product 81321', 'quantity': 1, 'item_cost': np.float64(843.05), 'total_item_cost': np.float64(843.05)}, {'product_id': np.int64(70122), 'product_name': 'Furniture Product 70122', 'quantity': 4, 'item_cost': np.float64(814.06), 'total_item_cost': np.float64(3256.24)}, {'product_id': np.int64(80779), 'product_name': 'Women Product 80779', 'quantity': 2, 'item_cost': np.float64(176.86), 'total_item_cost': np.float64(353.72)}, {'product_id': np.int64(29525), 'product_name': 'Smartphones Product 29525', 'quantity': 1, 'item_cost': np.float64(972.5), 'total_item_cost': np.float64(972.5)}, {'product_id': np.int64(75380), 'product_name': 'Accessories Product 75380', 'quantity': 5, 'item_cost': np.float64(129.26), 'total_item_cost': np.float64(646.3)}, {'product_id': np.int64(23404), 'product_name': 'Women Product 23404', 'quantity': 2, 'item_cost': np.float64(969.36), 'total_item_cost': np.float64(1938.72)}, {'product_id': np.int64(35813), 'product_name': 'Furniture Product 35813', 'quantity': 4, 'item_cost': np.float64(964.94), 'total_item_cost': np.float64(3859.76)}, {'product_id': np.int64(77009), 'product_name': 'Laptops Product 77009', 'quantity': 4, 'item_cost': np.float64(677.59), 'total_item_cost': np.float64(2710.36)}, {'product_id': np.int64(7873), 'product_name': 'Men Product 7873', 'quantity': 3, 'item_cost': np.float64(482.14), 'total_item_cost': np.float64(1446.42)}, {'product_id': np.int64(94229), 'product_name': 'Women Product 94229', 'quantity': 2, 'item_cost': np.float64(253.21), 'total_item_cost': np.float64(506.42)}]",16533.49
TXN000122,CUST012,2024-09-16,"[{'product_id': np.int64(72578), 'product_name': 'Kids Product 72578', 'quantity': 3, 'item_cost': np.float64(270.63), 'total_item_cost': np.float64(811.89)}, {'product_id': np.int64(94563), 'product_name': 'Appliances Product 94563', 'quantity': 2, 'item_cost': np.float64(123.31), 'total_item_cost': np.float64(246.62)}, {'product_id': np.int64(94962), 'product_name': 'Smartphones Product 94962', 'quantity': 4, 'item_cost': np.float64(175.73), 'total_item_cost': np.float64(702.92)}, {'product_id': np.int64(29772), 'product_name': 'Decor Product 29772', 'quantity': 1, 'item_cost': np.float64(709.8), 'total_item_cost': np.float64(709.8)}, {'product_id': np.int64(83368), 'product_name': 'Decor Product 83368', 'quantity': 5, 'item_cost': np.float64(485.71), 'total_item_cost': np.float64(2428.5499999999997)}, {'product_id': np.int64(19290), 'product_name': 'Furniture Product 19290', 'quantity': 2, 'item_cost': np.float64(228.98), 'total_item_cost': np.float64(457.96)}, {'product_id': np.int64(5204), 'product_name': 'Appliances Product 5204', 'quantity': 2, 'item_cost': np.float64(896.78), 'total_item_cost': np.float64(1793.56)}]",7151.299999999999
TXN000123,CUST012,2023-03-26,"[{'product_id': np.int64(86291), 'product_name': 'Accessories Product 86291', 'quantity': 5, 'item_cost': np.float64(432.91), 'total_item_cost': np.float64(2164.55)}, {'product_id': np.int64(26143), 'product_name': 'Accessories Product 26143', 'quantity': 2, 'item_cost': np.float64(227.66), 'total_item_cost': np.float64(455.32)}]",2619.8700000000003
TXN000124,CUST012,2024-02-01,"[{'product_id': np.int64(56716), 'product_name': 'Kids Product 56716', 'quantity': 4, 'item_cost': np.float64(481.15), 'total_item_cost': np.float64(1924.6)}]",1924.6
TXN000125,CUST012,2025-03-01,"[{'product_id': np.int64(11359), 'product_name': 'Furniture Product 11359', 'quantity': 2, 'item_cost': np.float64(39.77), 'total_item_cost': np.float64(79.54)}, {'product_id': np.int64(72368), 'product_name': 'Accessories Product 72368', 'quantity': 5, 'item_cost': np.float64(289.91), 'total_item_cost': np.float64(1449.5500000000002)}, {'product_id': np.int64(57404), 'product_name': 'Women Product 57404', 'quantity': 4, 'item_cost': np.float64(414.32), 'total_item_cost': np.float64(1657.28)}, {'product_id': np.int64(81177), 'product_name': 'Men Product 81177', 'quantity': 5, 'item_cost': np.float64(822.13), 'total_item_cost': np.float64(4110.65)}, {'product_id': np.int64(77155), 'product_name': 'Accessories Product 77155', 'quantity': 3, 'item_cost': np.float64(316.74), 'total_item_cost': np.float64(950.22)}, {'product_id': np.int64(19759), 'product_name': 'Smartphones Product 19759', 'quantity': 3, 'item_cost': np.float64(792.87), 'total_item_cost': np.float64(2378.61)}, {'product_id': np.int64(65670), 'product_name': 'Accessories Product 65670', 'quantity': 1, 'item_cost': np.float64(335.31), 'total_item_cost': np.float64(335.31)}, {'product_id': np.int64(38637), 'product_name': 'Men Product 38637', 'quantity': 3, 'item_cost': np.float64(768.06), 'total_item_cost': np.float64(2304.18)}]",13265.34
TXN000126,CUST012,2022-10-23,"[{'product_id': np.int64(89037), 'product_name': 'Accessories Product 89037', 'quantity': 2, 'item_cost': np.float64(777.36), 'total_item_cost': np.float64(1554.72)}, {'product_id': np.int64(93675), 'product_name': 'Furniture Product 93675', 'quantity': 2, 'item_cost': np.float64(995.03), 'total_item_cost': np.float64(1990.06)}, {'product_id': np.int64(17254), 'product_name': 'Appliances Product 17254', 'quantity': 3, 'item_cost': np.float64(536.5), 'total_item_cost': np.float64(1609.5)}, {'product_id': np.int64(17869), 'product_name': 'Accessories Product 17869', 'quantity': 3, 'item_cost': np.float64(859.52), 'total_item_cost': np.float64(2578.56)}, {'product_id': np.int64(41359), 'product_name': 'Laptops Product 41359', 'quantity': 2, 'item_cost': np.float64(104.67), 'total_item_cost': np.float64(209.34)}]",7942.18
TXN000127,CUST012,2022-09-05,"[{'product_id': np.int64(42086), 'product_name': 'Decor Product 42086', 'quantity': 1, 'item_cost': np.float64(45.99), 'total_item_cost': np.float64(45.99)}, {'product_id': np.int64(77152), 'product_name': 'Accessories Product 77152', 'quantity': 4, 'item_cost': np.float64(929.16), 'total_item_cost': np.float64(3716.64)}, {'product_id': np.int64(761), 'product_name': 'Men Product 761', 'quantity': 3, 'item_cost': np.float64(703.85), 'total_item_cost': np.float64(2111.55)}, {'product_id': np.int64(20838), 'product_name': 'Smartphones Product 20838', 'quantity': 4, 'item_cost': np.float64(471.59), 'total_item_cost': np.float64(1886.36)}, {'product_id': np.int64(85175), 'product_name': 'Men Product 85175', 'quantity': 5, 'item_cost': np.float64(960.93), 'total_item_cost': np.float64(4804.65)}, {'product_id': np.int64(59717), 'product_name': 'Laptops Product 59717', 'quantity': 3, 'item_cost': np.float64(54.66), 'total_item_cost': np.float64(163.98)}, {'product_id': np.int64(51974), 'product_name': 'Laptops Product 51974', 'quantity': 4, 'item_cost': np.float64(677.85), 'total_item_cost': np.float64(2711.4)}, {'product_id': np.int64(77032), 'product_name': 'Furniture Product 77032', 'quantity': 3, 'item_cost': np.float64(399.21), 'total_item_cost': np.float64(1197.6299999999999)}]",16638.199999999997
TXN000128,CUST012,2023-11-07,"[{'product_id': np.int64(60503), 'product_name': 'Appliances Product 60503', 'quantity': 2, 'item_cost': np.float64(906.3), 'total_item_cost': np.float64(1812.6)}, {'product_id': np.int64(3884), 'product_name': 'Accessories Product 3884', 'quantity': 3, 'item_cost': np.float64(811.86), 'total_item_cost': np.float64(2435.58)}, {'product_id': np.int64(24705), 'product_name': 'Accessories Product 24705', 'quantity': 5, 'item_cost': np.float64(95.05), 'total_item_cost': np.float64(475.25)}, {'product_id': np.int64(50701), 'product_name': 'Kids Product 50701', 'quantity': 5, 'item_cost': np.float64(451.27), 'total_item_cost': np.float64(2256.35)}, {'product_id': np.int64(6836), 'product_name': 'Laptops Product 6836', 'quantity': 3, 'item_cost': np.float64(237.29), 'total_item_cost': np.float64(711.87)}, {'product_id': np.int64(32856), 'product_name': 'Kids Product 32856', 'quantity': 3, 'item_cost': np.float64(688.02), 'total_item_cost': np.float64(2064.06)}, {'product_id': np.int64(29889), 'product_name': 'Decor Product 29889', 'quantity': 5, 'item_cost': np.float64(66.71), 'total_item_cost': np.float64(333.54999999999995)}, {'product_id': np.int64(88469), 'product_name': 'Women Product 88469', 'quantity': 4, 'item_cost': np.float64(354.39), 'total_item_cost': np.float64(1417.56)}, {'product_id': np.int64(48880), 'product_name': 'Kids Product 48880', 'quantity': 2, 'item_cost': np.float64(731.13), 'total_item_cost': np.float64(1462.26)}, {'product_id': np.int64(62423), 'product_name': 'Laptops Product 62423', 'quantity': 4, 'item_cost': np.float64(128.83), 'total_item_cost': np.float64(515.32)}]",13484.4
TXN000129,CUST012,2022-12-21,"[{'product_id': np.int64(41916), 'product_name': 'Decor Product 41916', 'quantity': 1, 'item_cost': np.float64(736.84), 'total_item_cost': np.float64(736.84)}, {'product_id': np.int64(52488), 'product_name': 'Appliances Product 52488', 'quantity': 4, 'item_cost': np.float64(926.74), 'total_item_cost': np.float64(3706.96)}, {'product_id': np.int64(56058), 'product_name': 'Women Product 56058', 'quantity': 1, 'item_cost': np.float64(962.08), 'total_item_cost': np.float64(962.08)}, {'product_id': np.int64(72090), 'product_name': 'Men Product 72090', 'quantity': 3, 'item_cost': np.float64(231.9), 'total_item_cost': np.float64(695.7)}, {'product_id': np.int64(89457), 'product_name': 'Laptops Product 89457', 'quantity': 3, 'item_cost': np.float64(105.16), 'total_item_cost': np.float64(315.48)}, {'product_id': np.int64(87365), 'product_name': 'Women Product 87365', 'quantity': 4, 'item_cost': np.float64(473.15), 'total_item_cost': np.float64(1892.6)}, {'product_id': np.int64(22571), 'product_name': 'Laptops Product 22571', 'quantity': 3, 'item_cost': np.float64(898.01), 'total_item_cost': np.float64(2694.0299999999997)}, {'product_id': np.int64(65971), 'product_name': 'Men Product 65971', 'quantity': 2, 'item_cost': np.float64(460.47), 'total_item_cost': np.float64(920.94)}, {'product_id': np.int64(400), 'product_name': 'Accessories Product 400', 'quantity': 1, 'item_cost': np.float64(439.35), 'total_item_cost': np.float64(439.35)}]",12363.98
TXN000130,CUST013,2025-02-16,"[{'product_id': np.int64(28196), 'product_name': 'Accessories Product 28196', 'quantity': 5, 'item_cost': np.float64(479.04), 'total_item_cost': np.float64(2395.2000000000003)}]",2395.2000000000003
TXN000131,CUST013,2025-01-23,"[{'product_id': np.int64(3930), 'product_name': 'Furniture Product 3930', 'quantity': 2, 'item_cost': np.float64(594.43), 'total_item_cost': np.float64(1188.86)}, {'product_id': np.int64(6953), 'product_name': 'Laptops Product 6953', 'quantity': 2, 'item_cost': np.float64(209.72), 'total_item_cost': np.float64(419.44)}, {'product_id': np.int64(98225), 'product_name': 'Men Product 98225', 'quantity': 3, 'item_cost': np.float64(336.15), 'total_item_cost': np.float64(1008.4499999999999)}]",2616.75
TXN000132,CUST014,2025-01-21,"[{'product_id': np.int64(33923), 'product_name': 'Accessories Product 33923', 'quantity': 2, 'item_cost': np.float64(358.49), 'total_item_cost': np.float64(716.98)}, {'product_id': np.int64(3691), 'product_name': 'Furniture Product 3691', 'quantity': 4, 'item_cost': np.float64(703.48), 'total_item_cost': np.float64(2813.92)}, {'product_id': np.int64(46050), 'product_name': 'Decor Product 46050', 'quantity': 4, 'item_cost': np.float64(325.34), 'total_item_cost': np.float64(1301.36)}, {'product_id': np.int64(71388), 'product_name': 'Kids Product 71388', 'quantity': 4, 'item_cost': np.float64(793.78), 'total_item_cost': np.float64(3175.12)}, {'product_id': np.int64(60679), 'product_name': 'Appliances Product 60679', 'quantity': 3, 'item_cost': np.float64(532.47), 'total_item_cost': np.float64(1597.41)}, {'product_id': np.int64(20404), 'product_name': 'Appliances Product 20404', 'quantity': 5, 'item_cost': np.float64(518.0), 'total_item_cost': np.float64(2590.0)}, {'product_id': np.int64(63724), 'product_name': 'Decor Product 63724', 'quantity': 5, 'item_cost': np.float64(235.56), 'total_item_cost': np.float64(1177.8)}, {'product_id': np.int64(72384), 'product_name': 'Kids Product 72384', 'quantity': 2, 'item_cost': np.float64(398.89), 'total_item_cost': np.float64(797.78)}, {'product_id': np.int64(17123), 'product_name': 'Decor Product 17123', 'quantity': 2, 'item_cost': np.float64(780.18), 'total_item_cost': np.float64(1560.36)}]",15730.730000000001
TXN000133,CUST014,2024-10-13,"[{'product_id': np.int64(30227), 'product_name': 'Laptops Product 30227', 'quantity': 2, 'item_cost': np.float64(374.91), 'total_item_cost': np.float64(749.82)}, {'product_id': np.int64(75295), 'product_name': 'Laptops Product 75295', 'quantity': 5, 'item_cost': np.float64(626.37), 'total_item_cost': np.float64(3131.85)}]",3881.67
TXN000134,CUST014,2024-07-29,"[{'product_id': np.int64(4896), 'product_name': 'Appliances Product 4896', 'quantity': 1, 'item_cost': np.float64(50.54), 'total_item_cost': np.float64(50.54)}, {'product_id': np.int64(85488), 'product_name': 'Women Product 85488', 'quantity': 3, 'item_cost': np.float64(881.48), 'total_item_cost': np.float64(2644.44)}, {'product_id': np.int64(84964), 'product_name': 'Accessories Product 84964', 'quantity': 1, 'item_cost': np.float64(197.76), 'total_item_cost': np.float64(197.76)}, {'product_id': np.int64(96900), 'product_name': 'Accessories Product 96900', 'quantity': 4, 'item_cost': np.float64(450.29), 'total_item_cost': np.float64(1801.16)}, {'product_id': np.int64(47063), 'product_name': 'Laptops Product 47063', 'quantity': 4, 'item_cost': np.float64(569.02), 'total_item_cost': np.float64(2276.08)}, {'product_id': np.int64(77238), 'product_name': 'Accessories Product 77238', 'quantity': 3, 'item_cost': np.float64(258.19), 'total_item_cost': np.float64(774.5699999999999)}]",7744.549999999999
TXN000135,CUST014,2025-01-26,"[{'product_id': np.int64(33410), 'product_name': 'Furniture Product 33410', 'quantity': 2, 'item_cost': np.float64(30.02), 'total_item_cost': np.float64(60.04)}, {'product_id': np.int64(58407), 'product_name': 'Kids Product 58407', 'quantity': 5, 'item_cost': np.float64(433.39), 'total_item_cost': np.float64(2166.95)}, {'product_id': np.int64(48170), 'product_name': 'Kids Product 48170', 'quantity': 1, 'item_cost': np.float64(339.18), 'total_item_cost': np.float64(339.18)}, {'product_id': np.int64(63199), 'product_name': 'Laptops Product 63199', 'quantity': 3, 'item_cost': np.float64(293.93), 'total_item_cost': np.float64(881.79)}, {'product_id': np.int64(91739), 'product_name': 'Men Product 91739', 'quantity': 2, 'item_cost': np.float64(824.25), 'total_item_cost': np.float64(1648.5)}]",5096.459999999999
TXN000136,CUST014,2024-12-21,"[{'product_id': np.int64(31691), 'product_name': 'Laptops Product 31691', 'quantity': 4, 'item_cost': np.float64(814.48), 'total_item_cost': np.float64(3257.92)}]",3257.92
TXN000137,CUST014,2024-12-19,"[{'product_id': np.int64(13876), 'product_name': 'Furniture Product 13876', 'quantity': 5, 'item_cost': np.float64(617.26), 'total_item_cost': np.float64(3086.3)}, {'product_id': np.int64(21278), 'product_name': 'Men Product 21278', 'quantity': 1, 'item_cost': np.float64(65.34), 'total_item_cost': np.float64(65.34)}, {'product_id': np.int64(20012), 'product_name': 'Furniture Product 20012', 'quantity': 3, 'item_cost': np.float64(857.72), 'total_item_cost': np.float64(2573.16)}, {'product_id': np.int64(87941), 'product_name': 'Men Product 87941', 'quantity': 3, 'item_cost': np.float64(245.63), 'total_item_cost': np.float64(736.89)}, {'product_id': np.int64(56964), 'product_name': 'Smartphones Product 56964', 'quantity': 4, 'item_cost': np.float64(595.61), 'total_item_cost': np.float64(2382.44)}, {'product_id': np.int64(93494), 'product_name': 'Appliances Product 93494', 'quantity': 4, 'item_cost': np.float64(810.6), 'total_item_cost': np.float64(3242.4)}, {'product_id': np.int64(35223), 'product_name': 'Kids Product 35223', 'quantity': 5, 'item_cost': np.float64(961.53), 'total_item_cost': np.float64(4807.65)}, {'product_id': np.int64(74717), 'product_name': 'Smartphones Product 74717', 'quantity': 3, 'item_cost': np.float64(128.56), 'total_item_cost': np.float64(385.68)}, {'product_id': np.int64(50571), 'product_name': 'Furniture Product 50571', 'quantity': 3, 'item_cost': np.float64(666.03), 'total_item_cost': np.float64(1998.09)}, {'product_id': np.int64(6821), 'product_name': 'Women Product 6821', 'quantity': 2, 'item_cost': np.float64(741.69), 'total_item_cost': np.float64(1483.38)}]",20761.33
TXN000138,CUST014,2024-07-29,"[{'product_id': np.int64(31345), 'product_name': 'Kids Product 31345', 'quantity': 1, 'item_cost': np.float64(798.1), 'total_item_cost': np.float64(798.1)}, {'product_id': np.int64(17423), 'product_name': 'Furniture Product 17423', 'quantity': 3, 'item_cost': np.float64(293.18), 'total_item_cost': np.float64(879.54)}, {'product_id': np.int64(91054), 'product_name': 'Women Product 91054', 'quantity': 4, 'item_cost': np.float64(686.11), 'total_item_cost': np.float64(2744.44)}, {'product_id': np.int64(101), 'product_name': 'Men Product 101', 'quantity': 3, 'item_cost': np.float64(551.42), 'total_item_cost': np.float64(1654.2599999999998)}, {'product_id': np.int64(81800), 'product_name': 'Appliances Product 81800', 'quantity': 2, 'item_cost': np.float64(410.51), 'total_item_cost': np.float64(821.02)}, {'product_id': np.int64(10105), 'product_name': 'Smartphones Product 10105', 'quantity': 5, 'item_cost': np.float64(805.85), 'total_item_cost': np.float64(4029.25)}]",10926.61
TXN000139,CUST014,2024-09-12,"[{'product_id': np.int64(7136), 'product_name': 'Women Product 7136', 'quantity': 5, 'item_cost': np.float64(895.91), 'total_item_cost': np.float64(4479.55)}, {'product_id': np.int64(78064), 'product_name': 'Furniture Product 78064', 'quantity': 4, 'item_cost': np.float64(657.18), 'total_item_cost': np.float64(2628.72)}]",7108.27
TXN000140,CUST014,2025-02-03,"[{'product_id': np.int64(7810), 'product_name': 'Women Product 7810', 'quantity': 1, 'item_cost': np.float64(993.05), 'total_item_cost': np.float64(993.05)}, {'product_id': np.int64(86620), 'product_name': 'Kids Product 86620', 'quantity': 1, 'item_cost': np.float64(803.48), 'total_item_cost': np.float64(803.48)}, {'product_id': np.int64(68353), 'product_name': 'Appliances Product 68353', 'quantity': 3, 'item_cost': np.float64(273.35), 'total_item_cost': np.float64(820.0500000000001)}, {'product_id': np.int64(88836), 'product_name': 'Appliances Product 88836', 'quantity': 5, 'item_cost': np.float64(485.98), 'total_item_cost': np.float64(2429.9)}, {'product_id': np.int64(28804), 'product_name': 'Women Product 28804', 'quantity': 2, 'item_cost': np.float64(574.23), 'total_item_cost': np.float64(1148.46)}, {'product_id': np.int64(37418), 'product_name': 'Furniture Product 37418', 'quantity': 2, 'item_cost': np.float64(550.28), 'total_item_cost': np.float64(1100.56)}]",7295.5
TXN000141,CUST014,2025-01-29,"[{'product_id': np.int64(12214), 'product_name': 'Decor Product 12214', 'quantity': 1, 'item_cost': np.float64(823.21), 'total_item_cost': np.float64(823.21)}, {'product_id': np.int64(25172), 'product_name': 'Laptops Product 25172', 'quantity': 1, 'item_cost': np.float64(923.26), 'total_item_cost': np.float64(923.26)}, {'product_id': np.int64(66972), 'product_name': 'Appliances Product 66972', 'quantity': 1, 'item_cost': np.float64(540.7), 'total_item_cost': np.float64(540.7)}, {'product_id': np.int64(76107), 'product_name': 'Decor Product 76107', 'quantity': 2, 'item_cost': np.float64(440.7), 'total_item_cost': np.float64(881.4)}, {'product_id': np.int64(36038), 'product_name': 'Kids Product 36038', 'quantity': 1, 'item_cost': np.float64(564.97), 'total_item_cost': np.float64(564.97)}, {'product_id': np.int64(45076), 'product_name': 'Accessories Product 45076', 'quantity': 4, 'item_cost': np.float64(540.31), 'total_item_cost': np.float64(2161.24)}, {'product_id': np.int64(81012), 'product_name': 'Accessories Product 81012', 'quantity': 4, 'item_cost': np.float64(515.45), 'total_item_cost': np.float64(2061.8)}, {'product_id': np.int64(22319), 'product_name': 'Men Product 22319', 'quantity': 1, 'item_cost': np.float64(919.25), 'total_item_cost': np.float64(919.25)}, {'product_id': np.int64(9351), 'product_name': 'Decor Product 9351', 'quantity': 3, 'item_cost': np.float64(800.27), 'total_item_cost': np.float64(2400.81)}]",11276.64
TXN000142,CUST014,2024-10-31,"[{'product_id': np.int64(97450), 'product_name': 'Smartphones Product 97450', 'quantity': 5, 'item_cost': np.float64(453.53), 'total_item_cost': np.float64(2267.6499999999996)}, {'product_id': np.int64(16840), 'product_name': 'Women Product 16840', 'quantity': 1, 'item_cost': np.float64(244.4), 'total_item_cost': np.float64(244.4)}, {'product_id': np.int64(52173), 'product_name': 'Smartphones Product 52173', 'quantity': 1, 'item_cost': np.float64(807.17), 'total_item_cost': np.float64(807.17)}, {'product_id': np.int64(77323), 'product_name': 'Men Product 77323', 'quantity': 4, 'item_cost': np.float64(411.05), 'total_item_cost': np.float64(1644.2)}, {'product_id': np.int64(33758), 'product_name': 'Women Product 33758', 'quantity': 1, 'item_cost': np.float64(541.85), 'total_item_cost': np.float64(541.85)}]",5505.27
TXN000143,CUST014,2025-01-16,"[{'product_id': np.int64(83899), 'product_name': 'Appliances Product 83899', 'quantity': 5, 'item_cost': np.float64(819.31), 'total_item_cost': np.float64(4096.549999999999)}, {'product_id': np.int64(23060), 'product_name': 'Decor Product 23060', 'quantity': 5, 'item_cost': np.float64(819.52), 'total_item_cost': np.float64(4097.6)}, {'product_id': np.int64(45298), 'product_name': 'Kids Product 45298', 'quantity': 5, 'item_cost': np.float64(743.03), 'total_item_cost': np.float64(3715.1499999999996)}, {'product_id': np.int64(60167), 'product_name': 'Accessories Product 60167', 'quantity': 4, 'item_cost': np.float64(923.88), 'total_item_cost': np.float64(3695.52)}, {'product_id': np.int64(41285), 'product_name': 'Laptops Product 41285', 'quantity': 4, 'item_cost': np.float64(231.99), 'total_item_cost': np.float64(927.96)}, {'product_id': np.int64(61765), 'product_name': 'Men Product 61765', 'quantity': 5, 'item_cost': np.float64(934.46), 'total_item_cost': np.float64(4672.3)}, {'product_id': np.int64(83551), 'product_name': 'Furniture Product 83551', 'quantity': 4, 'item_cost': np.float64(620.02), 'total_item_cost': np.float64(2480.08)}, {'product_id': np.int64(77455), 'product_name': 'Appliances Product 77455', 'quantity': 5, 'item_cost': np.float64(992.97), 'total_item_cost': np.float64(4964.85)}]",28650.009999999995
TXN000144,CUST014,2024-12-24,"[{'product_id': np.int64(13198), 'product_name': 'Men Product 13198', 'quantity': 1, 'item_cost': np.float64(134.09), 'total_item_cost': np.float64(134.09)}, {'product_id': np.int64(30529), 'product_name': 'Men Product 30529', 'quantity': 3, 'item_cost': np.float64(846.24), 'total_item_cost': np.float64(2538.7200000000003)}, {'product_id': np.int64(18832), 'product_name': 'Decor Product 18832', 'quantity': 3, 'item_cost': np.float64(306.52), 'total_item_cost': np.float64(919.56)}, {'product_id': np.int64(47048), 'product_name': 'Decor Product 47048', 'quantity': 4, 'item_cost': np.float64(108.54), 'total_item_cost': np.float64(434.16)}]",4026.53
TXN000145,CUST014,2024-10-24,"[{'product_id': np.int64(80512), 'product_name': 'Appliances Product 80512', 'quantity': 4, 'item_cost': np.float64(761.74), 'total_item_cost': np.float64(3046.96)}]",3046.96
TXN000146,CUST014,2024-11-18,"[{'product_id': np.int64(69582), 'product_name': 'Decor Product 69582', 'quantity': 2, 'item_cost': np.float64(26.05), 'total_item_cost': np.float64(52.1)}, {'product_id': np.int64(35059), 'product_name': 'Accessories Product 35059', 'quantity': 1, 'item_cost': np.float64(866.74), 'total_item_cost': np.float64(866.74)}]",918.84
TXN000147,CUST014,2024-12-06,"[{'product_id': np.int64(39038), 'product_name': 'Furniture Product 39038', 'quantity': 5, 'item_cost': np.float64(563.16), 'total_item_cost': np.float64(2815.7999999999997)}]",2815.7999999999997
TXN000148,CUST014,2024-12-14,"[{'product_id': np.int64(87542), 'product_name': 'Women Product 87542', 'quantity': 4, 'item_cost': np.float64(135.52), 'total_item_cost': np.float64(542.08)}, {'product_id': np.int64(36179), 'product_name': 'Women Product 36179', 'quantity': 5, 'item_cost': np.float64(688.39), 'total_item_cost': np.float64(3441.95)}, {'product_id': np.int64(37031), 'product_name': 'Furniture Product 37031', 'quantity': 3, 'item_cost': np.float64(147.02), 'total_item_cost': np.float64(441.06000000000006)}, {'product_id': np.int64(6545), 'product_name': 'Furniture Product 6545', 'quantity': 2, 'item_cost': np.float64(469.41), 'total_item_cost': np.float64(938.82)}, {'product_id': np.int64(25826), 'product_name': 'Laptops Product 25826', 'quantity': 5, 'item_cost': np.float64(357.61), 'total_item_cost': np.float64(1788.0500000000002)}]",7151.96
